1.549999999999999989e-02,2.016666666666666607e-02,3.150000000000000022e-02,3.300000000000000155e-02,4.399999999999999745e-02,6.500000000000000222e-02,1.949999999999999997e-02,3.450000000000000289e-02,5.266666666666666718e-02,7.116666666666666974e-02
1.183333333333333286e-02,1.000000000000000021e-02,1.966666666666666563e-02,2.516666666666666705e-02,2.699999999999999969e-02,2.649999999999999925e-02,1.333333333333333419e-02,1.983333333333333476e-02,2.883333333333333234e-02,4.433333333333333570e-02
8.000000000000000167e-03,5.833333333333333599e-03,1.700000000000000122e-02,1.916666666666666519e-02,2.066666666666666652e-02,1.783333333333333298e-02,1.166666666666666720e-02,1.666666666666666644e-02,1.966666666666666563e-02,2.999999999999999889e-02
6.833333333333333620e-03,4.833333333333333579e-03,1.333333333333333419e-02,1.499999999999999944e-02,1.633333333333333165e-02,1.400000000000000029e-02,8.833333333333333662e-03,1.466666666666666639e-02,1.349999999999999985e-02,2.616666666666666793e-02
6.000000000000000125e-03,4.666666666666667053e-03,1.083333333333333370e-02,1.033333333333333326e-02,1.283333333333333375e-02,1.066666666666666631e-02,7.166666666666666671e-03,1.266666666666666635e-02,9.333333333333334106e-03,2.100000000000000130e-02
