1.083333333333333370e-02,1.166666666666666720e-02,2.299999999999999961e-02,2.566666666666666749e-02,3.366666666666666419e-02,3.799999999999999906e-02,1.433333333333333334e-02,2.783333333333333492e-02,2.866666666666666669e-02,5.433333333333333071e-02
6.166666666666666650e-03,5.000000000000000104e-03,1.383333333333333290e-02,1.683333333333333209e-02,1.933333333333333431e-02,1.750000000000000167e-02,1.083333333333333370e-02,1.750000000000000167e-02,1.666666666666666644e-02,3.283333333333333243e-02
4.000000000000000083e-03,4.333333333333333134e-03,1.083333333333333370e-02,1.099999999999999936e-02,1.483333333333333379e-02,1.200000000000000025e-02,7.000000000000000146e-03,1.366666666666666724e-02,1.000000000000000021e-02,2.083333333333333218e-02
3.500000000000000073e-03,3.833333333333333124e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.500000000000000611e-03,7.166666666666666671e-03,5.166666666666666630e-03,1.066666666666666631e-02,5.499999999999999681e-03,1.499999999999999944e-02
2.333333333333333526e-03,3.666666666666666598e-03,6.499999999999999702e-03,5.666666666666667074e-03,6.833333333333333620e-03,4.499999999999999660e-03,4.000000000000000083e-03,8.166666666666665825e-03,3.500000000000000073e-03,1.333333333333333419e-02
