1.250000000000000069e-02,1.433333333333333334e-02,2.649999999999999925e-02,2.816666666666666624e-02,3.766666666666666774e-02,4.816666666666667013e-02,1.683333333333333209e-02,3.083333333333333412e-02,3.899999999999999994e-02,6.116666666666666780e-02
7.833333333333332774e-03,7.499999999999999722e-03,1.666666666666666644e-02,2.016666666666666607e-02,2.333333333333333440e-02,2.133333333333333262e-02,1.216666666666666591e-02,1.983333333333333476e-02,1.933333333333333431e-02,3.566666666666666596e-02
6.166666666666666650e-03,4.833333333333333579e-03,1.200000000000000025e-02,1.549999999999999989e-02,1.783333333333333298e-02,1.450000000000000074e-02,8.666666666666666269e-03,1.549999999999999989e-02,1.450000000000000074e-02,2.833333333333333190e-02
4.166666666666666609e-03,4.499999999999999660e-03,1.050000000000000065e-02,1.000000000000000021e-02,1.283333333333333375e-02,9.833333333333332815e-03,6.333333333333333176e-03,1.250000000000000069e-02,7.000000000000000146e-03,1.933333333333333431e-02
4.000000000000000083e-03,4.166666666666666609e-03,7.666666666666666248e-03,7.666666666666666248e-03,8.666666666666666269e-03,6.499999999999999702e-03,5.166666666666666630e-03,1.000000000000000021e-02,4.666666666666667053e-03,1.566666666666666555e-02
